cbsa,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X000,total_li_workers_employed,low_income_worker_job_loss_rate
12580,-3.7962483608970787,-10.08059731334624,-323.662391129348,582.0735878093416,2977.826054816749,-58.919903413814794,561.595300639478,2352.9386118364137,2316.3356508582533,180.0935252838893,1089.6747995472092,2469.1059710453706,1502.052593107141,8404.210981645527,10744.306315234446,10755.084467803474,8449.125279541597,24241.65147430752,4581.693397077804,2754.4448368145445,83565.75370715135,1277911,0.06539
15680,-0.3457768439278382,-1.18320763729612,-34.22404001427128,34.053230705047504,53.3892334295855,-15.865660171461183,-105.15478249530229,170.3457926303156,33.72627408923775,6.223332216533641,20.89928901639332,147.37988909971045,36.6863981621469,152.83573319329082,329.4643791418474,362.3333572462073,182.75216352454999,946.9498377445392,160.2250973232789,91.18566362155856,2571.676203981984,44089,0.05833
15700,-0.0733813172851936,-0.03360582819336806,-10.356650518863992,7.607974583823579,87.84746184622895,-3.789131745104524,0.7820783675693104,4.483365489997185,14.300900727646903,2.299372728168709,7.325462249840261,14.19936215919854,16.36956373690732,46.45590209013171,95.97979757349005,154.38607358853108,93.60129080232862,365.1749040876178,44.386825553310366,48.50012681436544,989.4476929897088,15629,0.06331
19060,-1.454031870271379,-8.264381283324758,-2.790211256712431,8.53713223132604,115.13283619939777,2.554106184427174,-49.3382361738466,11.489396022704248,36.916073791345475,5.34119950182244,15.226751716104268,16.84310061577794,27.282606228178864,85.69522650138799,220.8150317542954,289.9196488481663,88.18212863550932,641.5621160309338,54.41732478452504,104.19766551519868,1662.2654839769455,26350,0.06308
20660,-0.08581882868946371,-0.01680291409668403,-9.899739466561169,9.021564850964078,47.75327681601482,-3.7219052141429922,0.8471152192657122,3.3072942527660394,17.991455754136425,2.542303999203732,9.12921928623309,22.65091327126478,20.200738228523925,61.899853519294325,109.0610378133001,165.86030398893703,127.66819169504895,423.0355393222157,64.75968493813055,52.95094261473766,1124.9551691465467,17027,0.06607
25180,-0.5759593270287919,14.083669132183369,-7.162719423013415,35.83213081650521,573.7847792327557,3.2231991774993443,31.777463682178333,-115.74913290030051,70.41412371777099,33.13125545580283,42.43419667758196,81.22309693090536,65.59435114434493,344.4326586348157,440.59149856675504,625.7555082995467,333.2993581963315,1223.5298547632515,168.86605981517832,179.19418724332218,4143.679579836386,66670,0.06215
37980,-1.2315867215745824,-8.354836315581446,-19.155812846575657,26.7629168554128,187.29841086552966,-6.5690241647915615,-54.83672315311833,43.28442529887866,43.99036559074839,24.01654055458577,33.841833581574456,34.702221211172656,63.969004390325765,193.9512608309972,309.7742904982589,370.5260798167158,330.3466154253169,918.1700585322639,93.71650137525863,93.101278406397725,2677.3038200317956,45494,0.05885
41540,-1.4321745854091714,-1.7332608409866503,-12.176923282667167,32.417277923974794,1472.2389122820416,-1.3272311531548686,26.429576227719142,92.0423761878908,79.61767742569255,8.851367217932816,50.11422988260943,72.85814831331075,113.54208038791033,271.2808503661886,656.4226307646078,644.976475391108,464.236451674856,2343.1543509643166,236.75283788480837,237.4400634834157,6785.705716516165,76415,0.0888
47900,-1.509745289169667,-19.711208319852275,-175.6722694576392,491.30997453322504,1537.7653297131565,16.55134822381022,720.3593039253855,3061.2291608788278,2290.717906378348,193.26223660282713,912.2281056818725,2473.158456349154,1358.9059825567388,7344.4111495170455,8996.940909171044,9485.614472635563,5779.582374485575,24522.99790938354,6250.092680520671,1986.936318600674,77225.17039609079,1071321,0.07208
