state,industry,reference,percent_change_state_imputed
24,41423400,696.4,0.014254401340321743
24,41423500,136.6,-0.041957297730322196
24,41423600,358.5,0.013357980055963892
24,41423700,289.5,0.019581377776749176
24,41423800,720.5,-0.010192610973626781
24,41423930,102.4,-0.06519605367834569
24,41424100,126.2,0.02649149796656214
24,41424300,153.9,-0.09284526031700857
24,41424400,801.5,-0.03185670612382707
24,41424500,69.5,0.0738686200406935
24,41424700,101.1,0.017037645651065803
24,41424800,204.2,0.04484924983656313
24,41424910,120.3,0.03582105310670958
24,44221100,381.7,0.04268297417795375
24,44221200,110.9,0.03780280849139139
24,44221300,53.4,-0.008596586313794563
24,41423900,295.2,-0.04756235195070335
24,41424200,240.1,0.0357777765971643
24,41424600,148,0.00525108163898258
24,41424900,334.1,0.014698811320175253
24,41425110,34,0.05989574337799819
24,41425120,499.1,-0.011568775108218299
24,41420000,5934.2,-0.0039128645933840245
24,41423000,3221,-0.0028814216735334464
24,41424000,2180.4,-0.0048083173307081895
24,44220000,546.1,0.037960992212040856
24,42443141,48.2,0.07230394787687311
24,42443142,427.8,-0.057223946454638575
24,42444130,158.3,0.06130869070346279
24,42444200,156.4,0.06959001416421018
24,42445110,2538.5,0.08353246349258325
24,42445120,163.1,0.004932745863869159
24,42445200,226.3,-0.03184393484704762
24,42445300,161.8,0.02554239558167437
24,42446110,698.6,0.045641216829028886
24,42448100,969.1,-0.24749609780940884
24,42448200,195,-0.17598555009000771
24,42448300,125.7,-0.18914631136532734
24,42451130,36.5,0.12035846551312845
24,42451140,33,-0.1656108163465645
24,42451200,79.3,-0.428108428024504
24,42453100,56.9,-0.11095525332252076
24,42453210,92.6,-0.07072704802885621
24,42453300,180.4,-0.11498554726022614
24,42453220,135.2,-0.15303052292246244
24,42453900,354.5,-6.749258234565181e-4
24,42454100,373.9,0.07114454498244582
24,42454200,41.6,-0.10247692414751486
24,42454310,70.7,0.03509991732784146
24,42454390,65.7,-0.026413670430151637
24,42444100,1150.7,0.12188715921347082
24,42451110,276.3,-0.0666439489757884
24,42451120,125.5,-0.11187424747055341
24,42441100,1309.4,-0.027046632838695794
24,42441200,165.6,-0.01736376743366086
24,42441300,588.7,0.02057990440857882
24,42442000,470.7,-0.07945907414614273
24,42447000,947.2,0.021540116069407422
24,42452200,1078.5,0.03024596965421611
24,42452300,1968.3,0.15393943175168767
24,42446000,1058.3,-0.03160157750276715
24,42000000,15672,0.012766216068717529
24,42441000,2063.7,-0.012683486553603629
24,42443000,475.3,-0.043465258381153005
24,42444000,1309.3,0.1152370507193442
24,42445000,3090.2,0.06637297615062321
24,42448000,1289.1,-0.23092417751641714
24,42451000,549.8,-0.12337948153611
24,42452000,3046.8,0.1101546743432188
24,42453000,820.4,-0.06420965620713537
24,42454000,551.2,0.04343200183216578
24,43485300,70.5,-0.27813166714825
24,43485400,212.2,-0.3107424117288343
24,43485500,108.9,-0.14902239258442995
24,43485900,117.7,-0.1245207920420478
24,43481000,511.2,-0.10595937721027504
24,43482000,159.9,0.012471816581619555
24,43483000,64.9,-0.055597498697286585
24,43484000,1527.3,0.04908697172732357
24,43486000,50.5,0.08418495412426696
24,43487000,36.7,-0.32776637724865254
24,43488000,763.8,-0.010473592641643048
24,43492000,847.8,0.19403455904229594
24,43493000,1207.8,0.11360494530371279
24,50511110,121.4,-0.0991233092606153
24,50511200,486.3,-0.008687374533778769
24,50519130,287.6,0.0198114994096249
24,50517311,510.1,-0.015770309373906
24,50511100,283.7,-0.08532151733594828
24,50512000,456.3,-0.4664235893463472
24,50515000,263.3,-0.07159494277210487
24,50518000,349.6,-0.023973158535592565
24,50519000,354.4,0.010050246478070402
24,50517000,700.5,-0.02091425324238083
24,55524100,1613.3,0.007641243039775314
24,55524200,1204.3,3.118004925739548e-5
24,55522120,94.5,-0.010031576524294095
24,55522190,298.4,-0.013418954710599729
24,55523000,968.8,0.005230428555737521
24,55521000,19.3,0.029692077601830458
24,55522110,1393.8,-0.009487724586543456
24,55522200,587.2,-0.003026647250282455
24,55522300,305.2,0.024755197682776342
24,55531300,757.6,0.017261244788655872
24,55532100,228.7,-0.16341082676266816
24,55531100,622,0.002341477848207596
24,55531200,371.4,0.02092805475283721
24,55532200,135.8,-0.12616212709437602
24,55532300,36.2,-0.07227234768201296
24,55532400,180.1,-0.08016697957773677
24,55533000,23.7,0.026826400195183786
24,60541940,408.4,0.05179320879417881
24,60541100,1162.7,-0.013159816691916237
24,60541200,1038,0.004609384720052012
24,60541300,1539.8,-0.003158283227715941
24,60541400,145.1,-0.04993156703868451
24,60541500,2252.7,-0.007184272781761369
24,60541600,1561.1,-0.010117533913108767
24,60541700,749.5,0.028723212692714606
24,60541800,492.6,-0.07254662831917136
24,60541900,766.1,0.005154874613436333
24,60550000,2447.3,-0.15346289914862088
24,60561730,808.6,-0.01635586633000019
24,60561300,3650.2,-0.16285354041892797
24,60561400,869.4,-0.12236216095743846
24,60561500,222.5,-0.3119358563640603
24,60561600,970.2,-0.07932606202071857
24,60562000,467,-0.04254625503595577
24,60561700,2178.8,-0.07133111156071525
24,60561100,530.3,-0.05809997377057374
24,60561200,164.3,-0.06040255540048989
24,60561900,342.3,-0.13966906890184982
24,65611100,1130.2,-0.03817160437307032
24,65611200,52.3,-0.052972280948359596
24,65611300,1804.3,-0.03263452609059414
24,65611400,81,-0.0574903745677916
24,65611500,116.4,-0.144183768993145
24,65611600,487,-0.21745691194706007
24,65611700,161.7,-0.020563280497840397
24,65621310,141,-0.016261005565860964
24,65621320,140.9,-0.07943442466999906
24,65622200,149.1,-0.07969291803689638
24,65622100,4834,-0.04162566470307483
24,65622300,278.2,-0.03565080771862439
24,65621100,2722.9,-0.05757477369465014
24,65621200,977,-0.06115395106714028
24,65621400,980.2,-0.047447956196751684
24,65621600,1572.4,-0.060678867440600914
24,65623100,1592.2,-0.09841060283303538
24,65624100,2699.9,-0.08312580619820908
24,65624200,186,-0.04596811776132148
24,65624300,326,-0.15957719487722632
24,65624400,1038.6,-0.21483066846543308
24,65621300,987.8,-0.11090660385075224
24,65621500,289.6,-0.06950076197209798
24,65621900,325.3,-0.08763850307975385
24,65623200,653,-0.07421656578450653
24,65623300,977.9,-0.08320338270804184
24,65623900,167.9,-0.07805006618172028
24,70711100,133.2,-0.5315049385190196
24,70711200,145.3,-0.425803573010359
24,70711300,181.1,-0.44455796946271864
24,70711500,51.5,-0.32342015470608043
24,70713950,69.8,-0.5072890174559213
24,70712000,175.2,-0.26604157050332133
24,70713000,1785.5,-0.30937338219287025
24,70721100,2019.5,-0.292923058470124
24,70722400,397.6,-0.36865736362342993
24,70721200,72.7,-0.04764614523796151
24,70721199,24,0.24961428575699507
24,70722000,12303.1,-0.12105856358273415
24,80811192,177.1,0.03042440797066548
24,80811200,106.1,0.022442634386302118
24,80811300,228.6,-0.0075893679753255006
24,80811400,79.9,0.02202387342331691
24,80812112,450.7,-0.11134879516390428
24,80812300,291.1,-0.14837094102700965
24,80812200,137.5,0.045887826656697994
24,80812900,363.7,-0.1879992431060935
24,80813930,113.6,-0.04996431808522095
24,80811100,967.2,0.0018946744970329554
24,80812113,120.3,-0.1027013065708392
24,80812190,172.8,-0.1365763989325276
24,80813200,186.2,0.009304830641727158
24,80813300,241.2,-0.014198312432732174
24,80813400,388.2,-0.330212266362209
24,80813900,485.6,0.03204835101007564
24,80813000,3025.6,-0.0025138298570683837
24,80000000,5941,-0.03296532757867088
24,80811000,1378.6,0.003702153632493266
24,80812000,1537.2,-0.12582768915717846
24,90000000,22745,-0.016002415610129495
24,90919110,553.4,0.08915410759357001
24,90919120,601.6,-4.054233017205533e-4
24,10113300,54.5,-0.023876437611952128
24,10211000,156.6,0.04385177779104976
24,10212100,50.4,-0.055491407759032385
24,10212200,40.8,0.04278123463125716
24,10212300,97.4,0.012775597879636447
24,10213000,314.5,-0.2143199842346677
24,10210000,659.7,-0.09147096556669398
24,20000000,7639,-0.12413095478941782
24,30000000,12852,-0.22907069163753646
24,31327100,40.7,-0.14664595289570814
24,31327200,84.8,-0.20265575772626754
24,31331300,57.8,-0.1331567808681806
24,31331400,61.2,-0.1616073767928251
24,31331500,115.9,-0.2417502766332329
24,31332100,100.3,-0.1912818343921161
24,31332200,34.4,-0.20279091181102216
24,31332700,358,-0.16181715580218758
24,31332800,140.3,-0.17555069566290105
24,31332994,45.4,-0.1034286538456497
24,31333110,75.9,-0.10275876977393583
24,31333300,95.4,-0.1451390947629566
24,31333500,176.8,-0.17612200074586248
24,31333600,97.7,-0.14690186059941734
24,31335200,61.8,-0.16021642827282268
24,31336419,88.1,-0.07725068500915577
24,31336900,60.8,-0.12932592845261126
24,31336600,142.9,-0.15542303353161402
24,31321100,92.9,-0.11755109600419322
24,31321200,84.2,-0.16019138298301494
24,31321990,69,-0.07983405570840996
24,31339100,330.7,-0.11739989572520793
24,31339920,43.5,-0.09345278249621602
24,31327300,201.9,-0.13808112709462672
24,31327900,98.1,-0.1360590524005506
24,31331100,83.5,-0.14871942720181097
24,31331200,54.8,-0.1630863138664379
24,31332300,404.6,-0.1263631450818955
24,31332400,95.3,-0.12138031125952009
24,31332600,67.7,-0.15598300414725252
24,31332900,283.4,-0.14994219769177242
24,31333120,69.2,-0.1517222675311003
24,31333130,69.6,-0.24906629782809053
24,31335100,47,-0.1827255517321631
24,31335300,145.7,-0.16549837259695366
24,31335900,149.5,-0.12157846570071074
24,31336100,243.1,-0.31239305482469126
24,31336200,168,-0.14016552745010513
24,31336300,587.7,-0.1394238346525165
24,31336411,245.1,-0.14332531645750723
24,31336412,91.2,-0.24336101617190964
24,31336413,115.7,-0.1709290990844632
24,31321900,233.6,-0.13212708727481848
24,31339900,292.2,-0.15910927663107888
24,31334100,169.3,-0.08418749212919874
24,31334500,433.1,-0.10448471337364262
24,31337000,386.4,-0.17527868604789187
24,31321000,410.6,-0.13995392271109963
24,31327000,425.6,-0.153641713180942
24,31331000,372.7,-0.1792800392752224
24,31332000,1483.9,-0.1532861106663328
24,31333000,1109.9,-0.153192873381651
24,31334000,1098.2,-0.0989759614313257
24,31335000,404.5,-0.1560601123928158
24,31336000,1742.9,-0.17082833218987925
24,31339000,622.9,-0.13776830333589263
24,31334200,84.6,-0.11078079315036893
24,31334400,378,-0.10287242885902603
24,31334600,33.2,-0.028081200453339727
24,32311300,81.4,-0.2563858878482742
24,32311400,174,-0.26551351076900054
24,32311500,155.7,-0.2121637887128801
24,32311600,535.5,-0.18035622946567464
24,32311811,86.1,-0.32908433859550545
24,32329100,287.4,-0.27414320347603227
24,32329900,37.9,-0.2403326593014381
24,32322100,95.5,-0.2307730979507796
24,32322210,150.1,-0.22001238345328922
24,32324110,68.4,-0.2294711786930823
24,32324190,45.6,-0.3581261494533162
24,32325200,94.2,-0.227770835553622
24,32325300,37.3,-0.17883041445425518
24,32325400,308.2,-0.18663409334387304
24,32325500,65.1,-0.22949283111165597
24,32325600,111.2,-0.1958492390728448
24,32326100,608.3,-0.23136675618559543
24,32326210,58.8,-0.17496249137265063
24,32326290,78.9,-0.22195429189514104
24,32311100,63.7,-0.1666358695268273
24,32311200,60,-0.18723764870003512
24,32311800,314.9,-0.24995703051436746
24,32311700,34.9,-0.30424815490824897
24,32311900,234.1,-0.2185049134017295
24,32322220,55.7,-0.2083361460675608
24,32322290,61.8,-0.21392259218145104
24,32325100,153.4,-0.215629894340026
24,32325900,81.6,-0.27411309857347943
24,32313000,106.5,-0.31420787163240993
24,32314000,111.3,-0.2785169968238099
24,32315000,105,-0.3787685691508539
24,32323000,417.2,-0.3306253924170731
24,32311000,1655.4,-0.22111586544523265
24,32322000,363.6,-0.22273682311910792
24,32324000,114.3,-0.28769745304036776
24,32325000,851.1,-0.2097634161555706
24,32326000,746.2,-0.22618391802961757
24,41423100,363.2,-0.13932652583087834
24,41423200,115.2,-0.10899811785241542
24,41423300,247.3,-0.04777054057335717
24,41423400,696.4,-0.08412665588930346
24,41423500,136.6,-0.1403383549599474
24,41423600,358.5,-0.08502307717366131
24,41423700,289.5,-0.07879967945287603
24,41423800,720.5,-0.10857366820325198
24,41423930,102.4,-0.1635771109079709
24,41424100,126.2,-0.07188955926306306
24,41424300,153.9,-0.19122631754663377
24,41424400,801.5,-0.13023776335345227
24,41424500,69.5,-0.0245124371889317
24,41424700,101.1,-0.0813434115785594
24,41424800,204.2,-0.05353180739306207
24,41424910,120.3,-0.06256000412291562
24,44221100,381.7,-0.055698083051671454
24,44221200,110.9,-0.06057824873823381
24,44221300,53.4,-0.10697764354341976
24,41423900,295.2,-0.14594340918032855
24,41424200,240.1,-0.0626032806324609
24,41424600,148,-0.09312997559064262
24,41424900,334.1,-0.08368224590944995
24,41425110,34,-0.03848531385162701
24,41425120,499.1,-0.1099498323378435
24,41420000,5934.2,-0.10229392182300923
24,41423000,3221,-0.10126247890315865
24,41424000,2180.4,-0.10318937456033339
24,44220000,546.1,-0.060420065017584346
24,42443141,48.2,-0.0022397356872654317
24,42443142,427.8,-0.13176763001877712
24,42444130,158.3,-0.013234992860675754
24,42444200,156.4,-0.004953669399928362
24,42445110,2538.5,0.008988779928444712
24,42445120,163.1,-0.06961093770026938
24,42445200,226.3,-0.10638761841118616
24,42445300,161.8,-0.04900128798246417
24,42446110,698.6,-0.028902466735109655
24,42448100,969.1,-0.3220397813735474
24,42448200,195,-0.25052923365414626
24,42448300,125.7,-0.2636899949294659
24,42451130,36.5,0.04581478194898991
24,42451140,33,-0.24015449991070303
24,42451200,79.3,-0.5026521115886425
24,42453100,56.9,-0.1854989368866593
24,42453210,92.6,-0.14527073159299475
24,42453300,180.4,-0.18952923082436468
24,42453220,135.2,-0.22757420648660098
24,42453900,354.5,-0.07521860938759506
24,42454100,373.9,-0.0033991385816927178
24,42454200,41.6,-0.1770206077116534
24,42454310,70.7,-0.039443766236297084
24,42454390,65.7,-0.10095735399429018
24,42444100,1150.7,0.04734347564933228
24,42451110,276.3,-0.14118763253992694
24,42451120,125.5,-0.18641793103469195
24,42441100,1309.4,-0.10159031640283434
24,42441200,165.6,-0.0919074509977994
24,42441300,588.7,-0.05396377915555972
24,42442000,470.7,-0.15400275771028127
24,42447000,947.2,-0.05300356749473112
24,42452200,1078.5,-0.04429771390992243
24,42452300,1968.3,0.07939574818754913
24,42446000,1058.3,-0.1061452610669057
24,42000000,15672,-0.06177746749542101
24,42441000,2063.7,-0.08722717011774217
24,42443000,475.3,-0.11800894194529155
24,42444000,1309.3,0.04069336715520566
24,42445000,3090.2,-0.008170707413515332
24,42448000,1289.1,-0.3054678610805557
24,42451000,549.8,-0.19792316510024854
24,42452000,3046.8,0.035610990779080254
24,42453000,820.4,-0.1387533397712739
24,42454000,551.2,-0.031111681731972762
24,43485300,70.5,-0.4517220743821392
24,43485400,212.2,-0.4843328189627235
24,43485500,108.9,-0.32261279981831914
24,43485900,117.7,-0.298111199275937
24,43481000,511.2,-0.27954978444416423
24,43482000,159.9,-0.16111859065226963
24,43483000,64.9,-0.22918790593117577
24,43484000,1527.3,-0.12450343550656562
24,43486000,50.5,-0.08940545310962222
24,43487000,36.7,-0.5013567844825417
24,43488000,763.8,-0.18406399987553224
24,43492000,847.8,0.020444151808406752
24,43493000,1207.8,-0.0599854619301764
24,50511110,121.4,-0.069833102611918
24,50511200,486.3,0.020602832114918535
24,50519130,287.6,0.0491017060583222
24,50517311,510.1,0.013519897274791304
24,50511100,283.7,-0.05603131068725098
24,50512000,456.3,-0.4371333826976499
24,50515000,263.3,-0.04230473612340757
24,50518000,349.6,0.005317048113104739
24,50519000,354.4,0.039340453126767705
24,50517000,700.5,0.008375953406316472
24,55531300,757.6,-0.012636664788398089
24,55532100,228.7,-0.19330873633972212
24,55531100,622,-0.027556431728846364
24,55531200,371.4,-0.00896985482421675
24,55532200,135.8,-0.15606003667142998
24,55532300,36.2,-0.10217025725906692
24,55532400,180.1,-0.11006488915479073
24,55533000,23.7,-0.0030715093818701744
24,60541940,408.4,0.009078780365464723
24,60541100,1162.7,-0.05587424512063033
24,60541200,1038,-0.03810504370866208
24,60541300,1539.8,-0.04587271165643003
24,60541400,145.1,-0.0926459954673986
24,60541500,2252.7,-0.04989870121047546
24,60541600,1561.1,-0.05283196234182286
24,60541700,749.5,-0.013991215735999485
24,60541800,492.6,-0.11526105674788545
24,60541900,766.1,-0.03755955381527776
24,60550000,2447.3,-0.03485619720858546
24,60561730,808.6,0.028945179712335678
24,60561300,3650.2,-0.1175524943765921
24,60561400,869.4,-0.07706111491510259
24,60561500,222.5,-0.2666348103217244
24,60561600,970.2,-0.0340250159783827
24,60562000,467,0.0027547910063800973
24,60561700,2178.8,-0.026030065518379386
24,60561100,530.3,-0.012798927728237874
24,60561200,164.3,-0.01510150935815402
24,60561900,342.3,-0.09436802285951396
24,65611100,1130.2,-0.21492319672975846
24,65611200,52.3,-0.22972387330504773
24,65611300,1804.3,-0.20938611844728228
24,65611400,81,-0.23424196692447974
24,65611500,116.4,-0.32093536134983314
24,65611600,487,-0.3942085043037482
24,65611700,161.7,-0.19731487285452853
24,70711100,133.2,-0.54454095910221
24,70711200,145.3,-0.4388395935935494
24,70711300,181.1,-0.45759399004590906
24,70711500,51.5,-0.33645617528927085
24,70713950,69.8,-0.5203250380391117
24,70712000,175.2,-0.27907759108651176
24,70713000,1785.5,-0.32240940277606067
24,70721100,2019.5,-0.467675518614597
24,70722400,397.6,-0.5434098237679029
24,70721200,72.7,-0.2223986053824345
24,70721199,24,0.07486182561252208
24,70722000,12303.1,-0.29581102372720713
24,80811192,177.1,-0.06388494697698721
24,80811200,106.1,-0.07186672056135057
24,80811300,228.6,-0.10189872292297819
24,80811400,79.9,-0.07228548152433578
24,80812112,450.7,-0.20565815011155697
24,80812300,291.1,-0.24268029597466234
24,80812200,137.5,-0.048421528290954696
24,80812900,363.7,-0.2823085980537462
24,80813930,113.6,-0.14427367303287364
24,80811100,967.2,-0.09241468045061974
24,80812113,120.3,-0.1970106615184919
24,80812190,172.8,-0.2308857538801803
24,80813200,186.2,-0.08500452430592553
24,80813300,241.2,-0.10850766738038486
24,80813400,388.2,-0.4245216213098617
24,80813900,485.6,-0.06226100393757705
24,80813000,3025.6,-0.09682318480472107
24,80000000,5941,-0.12727468252632357
24,80811000,1378.6,-0.09060720131515942
24,80812000,1537.2,-0.22013704410483115
24,90000000,22745,-0.042687259493151
24,90919110,553.4,0.05635703263927394
24,90919120,601.6,-0.03320249825601662
24,10113300,54.5,0.009733315806687015
24,10211000,156.6,0.0774615312096889
24,10212100,50.4,-0.021881654340393242
24,10212200,40.8,0.0763909880498963
24,10212300,97.4,0.04638535129827559
24,10213000,314.5,-0.18071023081602855
24,10210000,659.7,-0.05786121214805484
24,20000000,7639,-0.029485588707303
24,30000000,12852,-0.035932474659344016
24,31327100,40.7,-0.03613924648736222
24,31327200,84.8,-0.09214905131792162
24,31331300,57.8,-0.02265007445983469
24,31331400,61.2,-0.051100670384479185
24,31331500,115.9,-0.13124357022488697
24,31332100,100.3,-0.08077512798377018
24,31332200,34.4,-0.09228420540267623
24,31332700,358,-0.05131044939384166
24,31332800,140.3,-0.06504398925455512
24,31332994,45.4,0.007078052562696224
24,31333110,75.9,0.007747936634410091
24,31333300,95.4,-0.03463238835461069
24,31333500,176.8,-0.06561529433751656
24,31333600,97.7,-0.03639515419107142
24,31335200,61.8,-0.04970972186447675
24,31336419,88.1,0.03325602139919015
24,31336900,60.8,-0.018819222044265338
24,31336600,142.9,-0.044916327123268096
24,31321100,92.9,-0.0070443895958473
24,31321200,84.2,-0.04968467657466902
24,31321990,69,0.030672650699935966
24,31339100,330.7,-0.006893189316862003
24,31339920,43.5,0.017053923912129898
24,31327300,201.9,-0.0275744206862808
24,31327900,98.1,-0.025552345992204684
24,31331100,83.5,-0.03821272079346505
24,31331200,54.8,-0.05257960745809198
24,31332300,404.6,-0.015856438673549578
24,31332400,95.3,-0.010873604851174168
24,31332600,67.7,-0.0454762977389066
24,31332900,283.4,-0.039435491283426494
24,31333120,69.2,-0.041215561122754374
24,31333130,69.6,-0.1385595914197446
24,31335100,47,-0.07221884532381717
24,31335300,145.7,-0.054991666188607735
24,31335900,149.5,-0.011071759292364813
24,31336100,243.1,-0.20188634841634534
24,31336200,168,-0.02965882104175921
24,31336300,587.7,-0.028917128244170587
24,31336411,245.1,-0.03281861004916131
24,31336412,91.2,-0.13285430976356372
24,31336413,115.7,-0.060422392676117265
24,31321900,233.6,-0.021620380866472555
24,31339900,292.2,-0.048602570222732955
24,31334100,169.3,0.026319214279147185
24,31334500,433.1,0.006021993034703299
24,31337000,386.4,-0.06477197963954595
24,31321000,410.6,-0.02944721630275371
24,31327000,425.6,-0.043135006772596074
24,31331000,372.7,-0.06877333286687648
24,31332000,1483.9,-0.042779404257986875
24,31333000,1109.9,-0.04268616697330507
24,31334000,1098.2,0.011530744977020224
24,31335000,404.5,-0.045553405984469886
24,31336000,1742.9,-0.06032162578153333
24,31339000,622.9,-0.027261596927546705
24,31334200,84.6,-2.740867420230053e-4
24,31334400,378,0.00763427754931989
24,31334600,33.2,0.0824255059550062
24,41423100,363.2,-0.04190613705144253
24,41423200,115.2,-0.011577729072979603
24,41423300,247.3,0.04964984820607865
24,41423400,696.4,0.01329373289013236
24,41423500,136.6,-0.04291796618051158
24,41423600,358.5,0.012397311605774508
24,41423700,289.5,0.018620709326559792
24,41423800,720.5,-0.011153279423816165
24,41423930,102.4,-0.06615672212853507
24,41424100,126.2,0.025530829516372755
24,41424300,153.9,-0.09380592876719795
24,41424400,801.5,-0.032817374574016456
24,41424500,69.5,0.07290795159050412
24,41424700,101.1,0.01607697720087642
24,41424800,204.2,0.04388858138637375
24,41424910,120.3,0.034860384656520194
24,44221100,381.7,0.041722305727764364
24,44221200,110.9,0.03684214004120201
24,44221300,53.4,-0.009557254763983947
24,41423900,295.2,-0.048523020400892736
24,41424200,240.1,0.03481710814697492
24,41424600,148,0.004290413188793196
24,41424900,334.1,0.01373814286998587
24,41425110,34,0.058935074927808806
24,41425120,499.1,-0.012529443558407682
24,41420000,5934.2,-0.004873533043573408
24,41423000,3221,-0.00384209012372283
24,41424000,2180.4,-0.005768985780897573
24,44220000,546.1,0.03700032376185147
24,42443141,48.2,0.05974827510779579
24,42443142,427.8,-0.0697796192237159
24,42444130,158.3,0.04875301793438547
24,42444200,156.4,0.05703434139513286
24,42445110,2538.5,0.07097679072350593
24,42445120,163.1,-0.0076229269052081605
24,42445200,226.3,-0.044399607616124936
24,42445300,161.8,0.012986722812597051
24,42446110,698.6,0.033085544059951566
24,42448100,969.1,-0.26005177057848616
24,42448200,195,-0.18854122285908503
24,42448300,125.7,-0.20170198413440465
24,42451130,36.5,0.10780279274405113
24,42451140,33,-0.1781664891156418
24,42451200,79.3,-0.4406641007935813
24,42453100,56.9,-0.12351092609159808
24,42453210,92.6,-0.08328272079793353
24,42453300,180.4,-0.12754122002930346
24,42453220,135.2,-0.16558619569153976
24,42453900,354.5,-0.013230598592533838
24,42454100,373.9,0.058588872213368504
24,42454200,41.6,-0.11503259691659218
24,42454310,70.7,0.022544244558764137
24,42454390,65.7,-0.038969343199228956
24,42444100,1150.7,0.1093314864443935
24,42451110,276.3,-0.07919962174486572
24,42451120,125.5,-0.12442992023963073
24,42441100,1309.4,-0.039602305607773114
24,42441200,165.6,-0.02991944020273818
24,42441300,588.7,0.0080242316395015
24,42442000,470.7,-0.09201474691522005
24,42447000,947.2,0.008984443300330103
24,42452200,1078.5,0.01769029688513879
24,42452300,1968.3,0.14138375898261035
24,42446000,1058.3,-0.04415725027184447
