state,industry,reference,percent_change_state_imputed
24,42444130,158.3,0.060992684610415404
24,42444200,156.4,0.06403613055865387
24,42445110,2538.5,0.09836850447614587
24,42445120,163.1,-0.00412476079598989
24,42445200,226.3,-0.0628635201353801
24,42445300,161.8,0.011422284666650961
24,42446110,698.6,0.0715978135049139
24,42448100,969.1,-0.22100341512806
24,42448200,195,-0.21571931595065785
24,42448300,125.7,-0.1774156625634722
24,42451130,36.5,0.1448301359541707
24,42451140,33,-0.1141569956357007
24,42451200,79.3,-0.41476840608317667
24,42453100,56.9,-0.08142117367102941
24,42453210,92.6,-0.05523184526721381
24,42453300,180.4,-0.12758007071294764
24,42453220,135.2,-0.19967987522363384
24,42453900,354.5,0.015318956366821901
24,42454100,373.9,0.07938442397953538
24,42454200,41.6,-0.0971597208967171
24,42454310,70.7,0.0619123332867233
24,42454390,65.7,-0.00971753028671829
24,42444100,1150.7,0.1202941694216878
24,42451110,276.3,-0.08612093470061699
24,42451120,125.5,-0.17310906614155608
24,42441100,1309.4,-0.027564969436748132
24,42441200,165.6,-0.025409152965878312
24,42441300,588.7,-0.0072492058458424324
24,42442000,470.7,-0.08364457477059106
24,42447000,947.2,0.02791965138194763
24,42452200,1078.5,0.009402179198359284
24,42452300,1968.3,0.12388404641827344
24,42446000,1058.3,-0.029115363500410774
24,42000000,15672,0.008706245307419813
24,42441000,2063.7,-0.021596614911602696
24,42443000,475.3,-0.06830082778910229
24,42444000,1309.3,0.11479395921819602
24,42445000,3090.2,0.07491044081305243
24,42448000,1289.1,-0.21585083287063167
24,42451000,549.8,-0.13745582606439644
24,42452000,3046.8,0.08335999042619069
24,42453000,820.4,-0.0646609495444298
24,42454000,551.2,0.05137982917585182
24,43485300,70.5,-0.3059408722713157
24,43485400,212.2,-0.36432082962454193
24,43485500,108.9,-0.15898973615190104
24,43485900,117.7,-0.10863916158722287
24,43481000,511.2,-0.12623097051861565
24,43482000,159.9,-0.014190214412246438
24,43483000,64.9,-0.042415675047793866
24,43484000,1527.3,0.0428053616629106
24,43486000,50.5,0.08702031939910848
24,43487000,36.7,-0.36233355331786354
24,43488000,763.8,-0.022579933634835903
24,43492000,847.8,0.18238677748865417
24,43493000,1207.8,0.08506782906810828
24,50511110,121.4,-0.11059604838288006
24,50511200,486.3,-0.0347909830016484
24,50519130,287.6,0.0052483862587972
24,50517311,510.1,-0.03465741917862386
24,50511100,283.7,-0.0977669292876574
24,50512000,456.3,-0.544061034093462
24,50515000,263.3,-0.1032514841366976
24,50518000,349.6,-0.029366490728790162
24,50519000,354.4,-0.0059692253600488465
24,50517000,700.5,-0.03775347975428178
24,55524100,1613.3,0.0065498112738490155
24,55524200,1204.3,-0.002374783444412998
24,55522120,94.5,-0.010206167405248046
24,55522190,298.4,-0.01130054021543847
24,55523000,968.8,0.0054389191555956895
24,55521000,19.3,0.0355980177466626
24,55522110,1393.8,-0.005821533084293229
24,55522200,587.2,-0.015244833547262249
24,55522300,305.2,0.020892634714046787
24,55531300,757.6,0.05559726454894154
24,55532100,228.7,-0.16387913458626724
24,55531100,622,0.01819008601595362
24,55531200,371.4,0.048762769197865374
24,55532200,135.8,-0.05941051416463594
24,55532300,36.2,-0.09169718858834963
24,55532400,180.1,-0.032683012915534326
24,55533000,23.7,0.04640097895304618
24,60541940,408.4,0.037506595707203494
24,60541100,1162.7,-0.024172246739790793
24,60541200,1038,0.0015411490784935644
24,60541300,1539.8,-0.02211311275417438
24,60541400,145.1,-0.06775429396855781
24,60541500,2252.7,-0.021395681253046916
24,60541600,1561.1,-0.018355799975141585
24,60541700,749.5,0.01094259975659495
24,60541800,492.6,-0.07564572533332159
24,60541900,766.1,-0.009284834640560846
24,60550000,2447.3,-0.11609619671565474
24,60561730,808.6,-0.005010287261047686
24,60561300,3650.2,-0.18788535532677353
24,60561400,869.4,-0.13163717926860496
24,60561500,222.5,-0.2911560518993487
24,60561600,970.2,-0.08208964835461441
24,60562000,467,-0.044026633907384594
24,60561700,2178.8,-0.06999753355196447
24,60561100,530.3,-0.055109124889621164
24,60561200,164.3,-0.03873235449736412
24,60561900,342.3,-0.15848525586328066
24,65611100,1130.2,-0.067098997999674
24,65611200,52.3,-0.09763404264396602
24,65611300,1804.3,-0.07017457122403437
24,65611400,81,-0.11863822081831632
24,65611500,116.4,-0.2028688431932687
24,65611600,487,-0.27301497950719
24,65611700,161.7,-0.15101642462509146
24,65621310,141,-0.026923597980045066
24,65621320,140.9,-0.07734767018053956
24,65622200,149.1,-0.04429096482485528
24,65622100,4834,-0.025219703718012965
24,65622300,278.2,-0.020755310448079434
24,65621100,2722.9,-0.050614857344997266
24,65621200,977,-0.07004791333965754
24,65621400,980.2,-0.0416678509497832
24,65621600,1572.4,-0.04938704821669593
24,65623100,1592.2,-0.07448399676940731
24,65624100,2699.9,-0.0725122981800227
24,65624200,186,-0.006181127810112486
24,65624300,326,-0.15985551266399456
24,65624400,1038.6,-0.21062259057326127
24,65621300,987.8,-0.10250770996182568
24,65621500,289.6,-0.04953198624295274
24,65621900,325.3,-0.07412106084132597
24,65623200,653,-0.055478827426440724
24,65623300,977.9,-0.06405409896731007
24,65623900,167.9,-0.051909832172027826
24,70711100,133.2,-0.5894846674752262
24,70711200,145.3,-0.5512278972845263
24,70711300,181.1,-0.4897396988732725
24,70711500,51.5,-0.37559796523900946
24,70713950,69.8,-0.5311151885244272
24,70712000,175.2,-0.3061037674943413
24,70713000,1785.5,-0.3556119504854327
24,70721100,2019.5,-0.2942034274585785
24,70722400,397.6,-0.3302359933667208
24,70721200,72.7,-0.06646725268667608
24,70721199,24,0.06251028055495622
24,70722000,12303.1,-0.11977478630021243
24,80811192,177.1,0.03312065235961992
24,80811200,106.1,0.02963481311588212
24,80811300,228.6,0.02992589360169795
24,80811400,79.9,-0.01546987122682264
24,80812112,450.7,-0.15197019505553655
24,80812300,291.1,-0.05084173173229056
24,80812200,137.5,0.11402282590176216
24,80812900,363.7,-0.14649098418147322
24,80813930,113.6,-0.028763619992916878
24,80811100,967.2,0.01422942203781452
24,80812113,120.3,-0.3237421555839175
24,80812190,172.8,-0.17896665221271602
24,80813200,186.2,0.028611646644501554
24,80813300,241.2,0.009018420508799863
24,80813400,388.2,-0.3275791173044523
24,80813900,485.6,0.0351111856780113
24,80813000,3025.6,0.01846994001333957
24,80000000,5941,-0.01848640984541161
24,80811000,1378.6,0.01821342686067895
24,80812000,1537.2,-0.12456714878657316
24,90000000,22745,-0.045991834797104336
24,90919110,553.4,0.018785178020956472
24,90919120,601.6,-0.003952731477909532
24,10113300,54.5,0.017471780364222145
24,10211000,156.6,0.057434520706589276
24,10212100,50.4,-0.03219328443845726
24,10212200,40.8,0.06211110398357833
24,10212300,97.4,0.02491860891573583
24,10213000,314.5,-0.1867230242623148
24,10210000,659.7,-0.07032208757408176
24,20000000,7639,-0.10041215929421188
24,30000000,12852,-0.13020837352388148
24,31327100,40.7,-0.07584864462950647
24,31327200,84.8,-0.13549469720008722
24,31331300,57.8,-0.0620549572238841
24,31331400,61.2,-0.14423488801973205
24,31331500,115.9,-0.19142313346458817
24,31332100,100.3,-0.13548722972667193
24,31332200,34.4,-0.15622153842847353
24,31332700,358,-0.11307485790359384
24,31332800,140.3,-0.12558536013942523
24,31332994,45.4,-0.034743206290372974
24,31333110,75.9,-0.04411054363478073
24,31333300,95.4,-0.1111964975131875
24,31333500,176.8,-0.11650873368002967
24,31333600,97.7,-0.12906448426937644
24,31335200,61.8,-0.1527586798011391
24,31336419,88.1,-0.009944661607434457
24,31336900,60.8,-0.038762093951063226
24,31336600,142.9,-0.06311202581360986
24,31321100,92.9,-0.06815071877533796
24,31321200,84.2,-0.131501344815649
24,31321990,69,-0.04413861287995413
24,31339100,330.7,-0.0855140154965095
24,31339920,43.5,-0.02618740423304533
24,31327300,201.9,-0.08459966229582871
24,31327900,98.1,-0.0809705304853372
24,31331100,83.5,-0.11434760376471254
24,31331200,54.8,-0.12888495242505615
24,31332300,404.6,-0.08530165200605233
24,31332400,95.3,-0.06569346307280344
24,31332600,67.7,-0.10927193175058558
24,31332900,283.4,-0.09621513774573387
24,31333120,69.2,-0.08890823149605254
24,31333130,69.6,-0.1389381298416772
24,31335100,47,-0.12153923478289219
24,31335300,145.7,-0.1137149382832352
24,31335900,149.5,-0.06391452831452238
24,31336100,243.1,-0.22223380799553283
24,31336200,168,-0.08628715660770503
24,31336300,587.7,-0.10069957548030761
24,31336411,245.1,-0.0761447948894558
24,31336412,91.2,-0.1484112167580809
24,31336413,115.7,-0.08816959065306029
24,31321900,233.6,-0.09175376078545328
24,31339900,292.2,-0.10211083881965355
24,31334100,169.3,-0.029804619403594468
24,31334500,433.1,-0.05769991619864723
24,31337000,386.4,-0.13745284575029781
24,31321000,410.6,-0.09506373482945185
24,31327000,425.6,-0.09352509158226918
24,31331000,372.7,-0.13815445745738086
24,31332000,1483.9,-0.10391397993631679
24,31333000,1109.9,-0.1021337889721986
24,31334000,1098.2,-0.049638341835930966
24,31335000,404.5,-0.10432859911500703
24,31336000,1742.9,-0.10612147079123602
24,31339000,622.9,-0.09265736398747537
24,31334200,84.6,-0.06762479118588804
24,31334400,378,-0.052095127783884254
24,31334600,33.2,0.028191096478243582
24,32311300,81.4,-0.15099100527712217
24,32311400,174,-0.11299219141623928
24,32311500,155.7,-0.10612664538386041
24,32311600,535.5,-0.07888291552197368
24,32311811,86.1,-0.24111105881180983
24,32329100,287.4,-0.1707707799424506
24,32329900,37.9,-0.10941457574248115
24,32322100,95.5,-0.1142899456285752
24,32322210,150.1,-0.10857229142945479
24,32324110,68.4,-0.11713207177287321
24,32324190,45.6,-0.25748294896585555
24,32325200,94.2,-0.14659293029369436
24,32325300,37.3,-0.06943976237192617
24,32325400,308.2,-0.08950437693751756
24,32325500,65.1,-0.13582556602314533
24,32325600,111.2,-0.10079644646165176
24,32326100,608.3,-0.12469993849078198
24,32326210,58.8,-0.0757559650440961
24,32326290,78.9,-0.11594504447815113
24,32311100,63.7,-0.07693957408283392
24,32311200,60,-0.08350943279554968
24,32311800,314.9,-0.16107532673013214
24,32311700,34.9,-0.190257283798415
24,32311900,234.1,-0.12507073138589575
24,32322220,55.7,-0.08557027123226746
24,32322290,61.8,-0.08306610245942625
24,32325100,153.4,-0.11037079480566236
24,32325900,81.6,-0.1752163223256663
24,32313000,106.5,-0.21906947785508157
24,32314000,111.3,-0.17636039315822116
24,32315000,105,-0.26387162406567855
24,32323000,417.2,-0.2109154080222141
24,32311000,1655.4,-0.12025160991286277
24,32322000,363.6,-0.104371388327819
24,32324000,114.3,-0.17915721336701584
24,32325000,851.1,-0.11335044978701392
24,32326000,746.2,-0.1209787445874333
24,41423100,363.2,-0.09119231031675934
24,41423200,115.2,-0.10183841898048929
24,41423300,247.3,-0.03306230360105811
24,41423400,696.4,-0.05067050781832183
24,41423500,136.6,-0.10635281624744874
24,41423600,358.5,-0.05393046918969424
24,41423700,289.5,-0.05926501656252725
24,41423800,720.5,-0.07513242777068119
24,41423930,102.4,-0.11127852314715592
24,41424100,126.2,-0.06699540668612103
24,41424300,153.9,-0.1865700373403525
24,41424400,801.5,-0.09163027810885949
24,41424500,69.5,0.021545107970299626
24,41424700,101.1,-0.06397318362787574
24,41424800,204.2,-0.04598496199918989
24,41424910,120.3,-0.045663369636642304
24,44221100,381.7,-0.03096353257615203
24,44221200,110.9,-0.03555123795097259
24,44221300,53.4,-0.07640188789372904
24,41423900,295.2,-0.11471104770677643
24,41424200,240.1,-0.061944684951714235
24,41424600,148,-0.05913251209580961
24,41424900,334.1,-0.06538832642555403
24,41425110,34,-0.040922495935066805
24,41425120,499.1,-0.08010596736010256
24,41420000,5934.2,-0.07403896280151123
24,41423000,3221,-0.07016606049968621
24,41424000,2180.4,-0.07906351905213316
24,44220000,546.1,-0.03597014410889321
24,42443141,48.2,0.02232771112249743
24,42443142,427.8,-0.12750478127806963
24,42444130,158.3,0.018347894512950824
24,42444200,156.4,0.02139134046118929
24,42445110,2538.5,0.05572371437868129
24,42445120,163.1,-0.04676955089345447
24,42445200,226.3,-0.10550831023284468
24,42445300,161.8,-0.03122250543081362
24,42446110,698.6,0.02895302340744932
24,42448100,969.1,-0.26364820522552457
24,42448200,195,-0.25836410604812243
24,42448300,125.7,-0.22006045266093677
24,42451130,36.5,0.10218534585670613
24,42451140,33,-0.15680178573316528
24,42451200,79.3,-0.45741319618064125
24,42453100,56.9,-0.12406596376849399
24,42453210,92.6,-0.09787663536467839
24,42453300,180.4,-0.17022486081041222
24,42453220,135.2,-0.24232466532109842
24,42453900,354.5,-0.02732583373064268
24,42454100,373.9,0.0367396338820708
24,42454200,41.6,-0.13980451099418167
24,42454310,70.7,0.019267543189258718
24,42454390,65.7,-0.05236232038418287
24,42444100,1150.7,0.07764937932422322
24,42451110,276.3,-0.12876572479808157
24,42451120,125.5,-0.21575385623902066
24,42441100,1309.4,-0.07020975953421271
24,42441200,165.6,-0.06805394306334289
24,42441300,588.7,-0.04989399594330701
24,42442000,470.7,-0.12628936486805564
24,42447000,947.2,-0.01472513871551695
24,42452200,1078.5,-0.033242610899105296
24,42452300,1968.3,0.08123925632080886
24,42446000,1058.3,-0.07176015359787535
24,42000000,15672,-0.03393854479004477
24,42441000,2063.7,-0.06424140500906728
24,42443000,475.3,-0.11094561788656687
24,42444000,1309.3,0.07214916912073144
24,42445000,3090.2,0.032265650715587846
24,42448000,1289.1,-0.25849562296809625
24,42451000,549.8,-0.18010061616186102
24,42452000,3046.8,0.04071520032872611
24,42453000,820.4,-0.10730573964189438
24,42454000,551.2,0.008735039078387241
24,43485300,70.5,-0.46331400073182105
24,43485400,212.2,-0.5216939580850473
24,43485500,108.9,-0.31636286461240637
24,43485900,117.7,-0.2660122900477282
24,43481000,511.2,-0.283604098979121
24,43482000,159.9,-0.17156334287275177
24,43483000,64.9,-0.1997888035082992
24,43484000,1527.3,-0.11456776679759473
24,43486000,50.5,-0.07035280906139685
24,43487000,36.7,-0.5197066817783689
24,43488000,763.8,-0.17995306209534123
24,43492000,847.8,0.025013649028148843
24,43493000,1207.8,-0.07230529939239705
24,50511110,121.4,-0.04815220292016664
24,50511200,486.3,0.02765286246106502
24,50519130,287.6,0.06769223172151062
24,50517311,510.1,0.02778642628408956
24,50511100,283.7,-0.03532308382494398
24,50512000,456.3,-0.48161718863074854
24,50515000,263.3,-0.04080763867398418
24,50518000,349.6,0.03307735473392326
24,50519000,354.4,0.056474620102664574
24,50517000,700.5,0.02469036570843164
24,55531300,757.6,-0.06204979427458779
24,55532100,228.7,-0.28152619340979657
24,55531100,622,-0.0994569728075757
24,55531200,371.4,-0.06888428962566395
24,55532200,135.8,-0.17705757298816527
24,55532300,36.2,-0.20934424741187896
24,55532400,180.1,-0.15033007173906365
24,55533000,23.7,-0.07124607987048315
24,60541940,408.4,0.011760912818663538
24,60541100,1162.7,-0.04991792962833075
24,60541200,1038,-0.02420453381004639
24,60541300,1539.8,-0.047858795642714336
24,60541400,145.1,-0.09349997685709777
24,60541500,2252.7,-0.04714136414158687
24,60541600,1561.1,-0.04410148286368154
24,60541700,749.5,-0.014803083131945005
24,60541800,492.6,-0.10139140822186155
24,60541900,766.1,-0.0350305175291008
24,60550000,2447.3,-0.04069937131882928
24,60561730,808.6,0.10622437215745162
24,60561300,3650.2,-0.07665069590827422
24,60561400,869.4,-0.02040251985010566
24,60561500,222.5,-0.17992139248084937
24,60561600,970.2,0.029145011063884896
24,60562000,467,0.06720802551111471
24,60561700,2178.8,0.04123712586653483
24,60561100,530.3,0.05612553452887814
24,60561200,164.3,0.07250230492113519
24,60561900,342.3,-0.047250596444781356
24,65611100,1130.2,-0.24325345659840036
24,65611200,52.3,-0.2737885012426924
24,65611300,1804.3,-0.24632902982276073
24,65611400,81,-0.2947926794170427
24,65611500,116.4,-0.37902330179199506
24,65611600,487,-0.44916943810591636
24,65611700,161.7,-0.3271708832238178
24,70711100,133.2,-0.5441158853139912
24,70711200,145.3,-0.5058591151232913
24,70711300,181.1,-0.44437091671203754
24,70711500,51.5,-0.3302291830777745
24,70713950,69.8,-0.4857464063631922
24,70712000,175.2,-0.26073498533310635
24,70713000,1785.5,-0.31024316832419774
24,70721100,2019.5,-0.4492476134499074
24,70722400,397.6,-0.4852801793580497
24,70721200,72.7,-0.22151143867800493
24,70721199,24,-0.09253390543637263
24,70722000,12303.1,-0.2748189722915413
24,80811192,177.1,-0.006646318258414552
24,80811200,106.1,-0.01013215750215235
24,80811300,228.6,-0.009841077016336519
24,80811400,79.9,-0.05523684184485711
24,80812112,450.7,-0.19173716567357102
24,80812300,291.1,-0.09060870235032503
24,80812200,137.5,0.07425585528372769
24,80812900,363.7,-0.18625795479950769
24,80813930,113.6,-0.06853059061095135
24,80811100,967.2,-0.02553754858021995
24,80812113,120.3,-0.36350912620195197
24,80812190,172.8,-0.21873362283075048
24,80813200,186.2,-0.011155323973532916
24,80813300,241.2,-0.030748550109234607
24,80813400,388.2,-0.3673460879224868
24,80813900,485.6,-0.0046557849400231666
24,80813000,3025.6,-0.0212970306046949
24,80000000,5941,-0.05825338046344608
24,80811000,1378.6,-0.02155354375735552
24,80812000,1537.2,-0.16433411940460763
24,90000000,22745,-0.07388753438984264
24,90919110,553.4,-0.0036889231368740782
24,90919120,601.6,-0.026426832635740083
24,10113300,54.5,0.027741427242139682
24,10211000,156.6,0.06770416758450681
24,10212100,50.4,-0.02192363756053972
24,10212200,40.8,0.07238075086149587
24,10212300,97.4,0.03518825579365337
24,10213000,314.5,-0.17645337738439726
24,10210000,659.7,-0.06005244069616422
24,20000000,7639,-0.03344367652721725
24,30000000,12852,-0.034555471660307924
24,31327100,40.7,-0.012361312289714932
24,31327200,84.8,-0.07200736486029569
24,31331300,57.8,0.001432375115907436
24,31331400,61.2,-0.08074755567994052
24,31331500,115.9,-0.12793580112479663
24,31332100,100.3,-0.0719998973868804
24,31332200,34.4,-0.09273420608868199
24,31332700,358,-0.049587525563802304
24,31332800,140.3,-0.06209802779963369
24,31332994,45.4,0.02874412604941856
24,31333110,75.9,0.019376788705010806
24,31333300,95.4,-0.04770916517339596
24,31333500,176.8,-0.05302140134023814
24,31333600,97.7,-0.06557715192958491
24,31335200,61.8,-0.08927134746134757
24,31336419,88.1,0.05354267073235708
24,31336900,60.8,0.02472523838872831
24,31336600,142.9,3.753065261816735e-4
24,31321100,92.9,-0.004663386435546424
24,31321200,84.2,-0.06801401247585748
24,31321990,69,0.019348719459837405
24,31339100,330.7,-0.022026683156717963
24,31339920,43.5,0.037299928106746205
24,31327300,201.9,-0.02111232995603718
24,31327900,98.1,-0.017483198145545664
24,31331100,83.5,-0.050860271424921
24,31331200,54.8,-0.06539762008526462
24,31332300,404.6,-0.021814319666260795
24,31332400,95.3,-0.0022061307330119018
24,31332600,67.7,-0.04578459941079405
24,31332900,283.4,-0.032727805405942334
24,31333120,69.2,-0.025420899156261
24,31333130,69.6,-0.07545079750188566
24,31335100,47,-0.058051902443100656
24,31335300,145.7,-0.050227605943443665
24,31335900,149.5,-4.271959747308429e-4
24,31336100,243.1,-0.1587464756557413
24,31336200,168,-0.022799824267913493
24,31336300,587.7,-0.03721224314051608
24,31336411,245.1,-0.012657462549664267
24,31336412,91.2,-0.08492388441828935
24,31336413,115.7,-0.024682258313268757
24,31321900,233.6,-0.02826642844566174
24,31339900,292.2,-0.03862350647986201
24,31334100,169.3,0.03368271293619707
24,31334500,433.1,0.005787416141144308
24,31337000,386.4,-0.07396551341050628
24,31321000,410.6,-0.031576402489660316
24,31327000,425.6,-0.030037759242477646
24,31331000,372.7,-0.07466712511758933
24,31332000,1483.9,-0.040426647596525256
24,31333000,1109.9,-0.03864645663240707
24,31334000,1098.2,0.01384899050386057
24,31335000,404.5,-0.04084126677521549
24,31336000,1742.9,-0.04263413845144448
24,31339000,622.9,-0.029170031647683836
24,31334200,84.6,-0.004137458846096509
24,31334400,378,0.011392204555907282
24,31334600,33.2,0.09167842881803512
24,41423100,363.2,-0.010575682529501251
24,41423200,115.2,-0.0212217911932312
24,41423300,247.3,0.04755432418619998
24,41423400,696.4,0.029946119968936258
24,41423500,136.6,-0.025736188460190657
24,41423600,358.5,0.026686158597563847
24,41423700,289.5,0.021351611224730838
24,41423800,720.5,0.005484200016576901
24,41423930,102.4,-0.03066189535989783
24,41424100,126.2,0.01362122110113706
24,41424300,153.9,-0.1059534095530944
24,41424400,801.5,-0.011013650321601398
24,41424500,69.5,0.10216173575755771
24,41424700,101.1,0.016643444159382348
24,41424800,204.2,0.0346316657880682
24,41424910,120.3,0.034953258150615785
24,44221100,381.7,0.04965309521110606
24,44221200,110.9,0.0450653898362855
24,44221300,53.4,0.004214739893529051
24,41423900,295.2,-0.03409441991951834
24,41424200,240.1,0.018671942835543853
24,41424600,148,0.02148411569144848
24,41424900,334.1,0.015228301361704055
24,41425110,34,0.03969413185219128
24,41425120,499.1,5.106604271555293e-4
24,41420000,5934.2,0.006577664985746856
24,41423000,3221,0.010450567287571877
24,41424000,2180.4,0.0015531087351249306
24,44220000,546.1,0.04464648367836488
24,42443141,48.2,0.052954943745144645
24,42443142,427.8,-0.09687754865542242
24,42444130,158.3,0.04897512713559804
24,42444200,156.4,0.052018573083836506
24,42445110,2538.5,0.0863509470013285
24,42445120,163.1,-0.016142318270807254
24,42445200,226.3,-0.07488107761019747
24,42445300,161.8,-5.952728081664027e-4
24,42446110,698.6,0.059580256030096534
24,42448100,969.1,-0.23302097260287735
24,42448200,195,-0.22773687342547522
24,42448300,125.7,-0.18943322003828955
24,42451130,36.5,0.13281257847935335
24,42451140,33,-0.12617455311051806
24,42451200,79.3,-0.42678596355799403
24,42453100,56.9,-0.09343873114584678
24,42453210,92.6,-0.06724940274203117
24,42453300,180.4,-0.139597628187765
24,42453220,135.2,-0.2116974326984512
24,42453900,354.5,0.0033013988920045367
24,42454100,373.9,0.06736686650471801
24,42454200,41.6,-0.10917727837153446
24,42454310,70.7,0.049894775811905934
24,42454390,65.7,-0.021735087761535654
24,42444100,1150.7,0.10827661194687044
24,42451110,276.3,-0.09813849217543436
24,42451120,125.5,-0.18512662361637344
24,42441100,1309.4,-0.039582526911565497
24,42441200,165.6,-0.037426710440695676
24,42441300,588.7,-0.019266763320659797
24,42442000,470.7,-0.09566213224540843
24,42447000,947.2,0.015902093907130266
24,42452200,1078.5,-0.00261537827645808
24,42452300,1968.3,0.11186648894345608
24,42446000,1058.3,-0.04113292097522814
