state,puma,led_code,total_employed_pre,total_unemployed_post,percent_change_imputed,state_imputation
24,00100,11,706,-11.013524433702372,0.015599892965584096,0
24,00100,21,31,-1.8415826811824425,0.059405892941369116,0
24,00100,22,598,-13.32987041745043,0.022290753206438845,0
24,00100,23,3887,0.10155232147336513,-2.6126143934490642e-5,0
24,00100,31,506,18.92303702167575,-0.03739730636694812,0
24,00100,32,1245,7.141706816431095,-0.0057363106959285905,0
24,00100,33,2928,151.32088303365546,-0.05168062945138506,0
24,00100,42,961,10.49807047090477,-0.01092411079178436,0
24,00100,44,2746,48.12978428536345,-0.017527233898530024,0
24,00100,45,2140,-171.17333136629534,0.07998753802163334,0
24,00100,48,1621,13.15550537623084,-0.008115672656527354,0
24,00100,49,591,-57.77641800489877,0.0977604365565123,0
24,00100,51,336,4.265868683128606,-0.012696037747406566,0
24,00100,52,867,12.294406504416951,-0.014180399659073762,0
24,00100,53,478,14.024991589018999,-0.029340986587905855,0
24,00100,54,1140,6.067702967512325,-0.0053225464627301095,0
24,00100,56,2063,140.8580754505196,-0.0682782721524574,0
24,00100,61,4549,199.18151582530197,-0.043785780572719715,0
24,00100,62,7347,462.21894214341097,-0.06291260951999605,0
24,00100,71,667,182.50583747508125,-0.2736219452400019,0
24,00100,72,2864,623.5634596160546,-0.21772467165365036,0
24,00100,81,1744,98.15838524292822,-0.05628347777690838,0
24,00100,92,3558,94.37992642903706,-0.02652611760231508,0
24,00200,11,294,0,-0,0
24,00200,22,542,-11.442432212332317,0.02111149854673859,0
24,00200,23,5762,0.15053884135053508,-2.6126143934490642e-5,0
24,00200,31,453,17.406371629975006,-0.03842466143482341,0
24,00200,32,1206,34.865206961615165,-0.0289097901837605,0
24,00200,33,3162,210.642185756769,-0.06661675703882639,0
24,00200,42,1547,40.29455339653156,-0.02604689941598679,0
24,00200,44,5949,256.7544816296319,-0.04315926737764867,0
24,00200,45,3082,-57.92332273000286,0.01879406967229165,0
24,00200,48,2130,111.56531514925061,-0.05237808222969512,0
24,00200,49,2656,-400.500101965826,0.15079070104135014,0
24,00200,51,1021,54.45064416587708,-0.053330699476862954,0
24,00200,52,3545,19.552122319525978,-0.005515408270670234,0
24,00200,53,653,38.23959046296007,-0.058559862883552936,0
24,00200,54,4072,56.1260010400098,-0.01378339907662323,0
24,00200,56,4022,247.9692151193747,-0.061653211118690876,0
24,00200,61,5324,251.30174291829803,-0.04720167973672014,0
24,00200,62,9635,656.6142360761748,-0.06814885688387907,0
24,00200,71,1094,337.16392899442724,-0.30819371937333384,0
24,00200,72,3087,638.4594793949783,-0.20682198879008043,0
24,00200,81,3450,235.24574078728048,-0.06818717124269,0
24,00200,92,4885,138.91489495305876,-0.028437030696634343,0
24,00200,55,57,8.74738525147139,-0.15346289914862088,0
24,00301,11,593,0,-0,0
24,00301,21,70,-8.937102900602657,0.12767289858003794,0
24,00301,22,412,-13.329181840501834,0.03235238310801416,0
24,00301,23,7332,0.1915568873276854,-2.6126143934490642e-5,0
24,00301,31,381,5.388204432724349,-0.014142268852294878,0
24,00301,32,1336,57.4907642146418,-0.043032009142695955,0
24,00301,33,2545,143.7028124716305,-0.05646475932087642,0
24,00301,42,839,7.646874689168121,-0.009114272573501933,0
24,00301,44,4486,18.176484686511703,-0.004051824495432836,0
24,00301,45,1514,-88.69210445044293,0.05858131073344975,0
24,00301,48,1389,184.493165654351,-0.13282445331486753,0
24,00301,49,935,-50.04052497368538,0.05351927804672233,0
24,00301,51,1548,80.37495557288501,-0.05192180592563631,0
24,00301,52,2509,0.058995842690085384,-2.3513687799954317e-5,0
24,00301,53,1576,40.779830290019035,-0.025875526833768422,0
24,00301,54,8908,-59.50678402922173,0.006680150878897814,0
24,00301,56,1970,183.04648805324834,-0.09291699901180119,0
24,00301,61,7298,316.58176007531034,-0.043379249119664336,0
24,00301,62,7415,573.1992096811854,-0.07730265808242553,0
24,00301,71,1024,323.6904989145496,-0.31610400284623985,0
24,00301,72,3776,786.4625259399735,-0.2082792706408828,0
24,00301,81,4117,261.5591816088861,-0.06353149905486667,0
24,00301,92,5492,138.1351604292049,-0.025152068541370153,0
24,00301,55,116,17.80169630124002,-0.15346289914862088,0
24,00302,11,129,0,-0,0
24,00302,21,308,-41.653966256007685,0.13524015018184313,0
24,00302,22,87,-3.7134187534819763,0.04268297417795375,0
24,00302,23,5768,0.15069559821414202,-2.6126143934490642e-5,0
24,00302,31,393,13.408445761413686,-0.03411818259901701,0
24,00302,32,803,37.855669068691796,-0.047142800832741964,0
24,00302,33,1749,95.05426528034864,-0.054347778890994076,0
24,00302,42,513,13.282448397782943,-0.025891712276380006,0
24,00302,44,4771,-34.357983618141574,0.007201421844087523,0
24,00302,45,3317,-130.42113846498316,0.039319004662340416,0
24,00302,48,1353,95.21797951277162,-0.07037544679436188,0
24,00302,49,592,-50.75045799891198,0.08572712499816214,0
24,00302,51,1620,134.41159545963262,-0.08297012065409422,0
24,00302,52,3119,14.659488487623939,-0.0047000604320692335,0
24,00302,53,1524,73.3307295863114,-0.04811727663143793,0
24,00302,54,9518,3.832446771238339,-4.0265252902272947e-4,0
24,00302,56,4355,372.25575413217916,-0.085477785104978,0
24,00302,61,6076,320.05322064241955,-0.052674986939173725,0
24,00302,62,8701,554.6695520366243,-0.06374779359115323,0
24,00302,71,1139,362.350071596871,-0.3181300014019938,0
24,00302,72,5931,1243.6549376993833,-0.20968722604946607,0
24,00302,81,1881,159.6851680432891,-0.08489376291509257,0
24,00302,92,5311,76.50887472309458,-0.014405738038616943,0
24,00302,55,68,10.435477142106219,-0.15346289914862088,0
24,00400,11,933,0,-0,0
24,00400,21,116,-10.78230290260294,0.09295088709140466,0
24,00400,22,578,-16.58585820097822,0.028695256403076505,0
24,00400,23,9828,0.25676774258817403,-2.6126143934490642e-5,0
24,00400,31,399,20.943195866669733,-0.052489212698420384,0
24,00400,32,1630,81.31414467609527,-0.0498859783288928,0
24,00400,33,3442,185.10336616239152,-0.053777851877510614,0
24,00400,42,2269,56.38711387496088,-0.02485108588583556,0
24,00400,44,6314,-144.60143534943157,0.022901716083216908,0
24,00400,45,1986,1.5612687563594827,-7.861373395566378e-4,0
24,00400,48,982,147.90214858668364,-0.15061318593348638,0
24,00400,49,558,-57.270698938246554,0.10263566117965332,0
24,00400,51,1825,125.23983672456775,-0.0686245680682563,0
24,00400,52,4460,8.413784764782259,-0.0018864988261843628,0
24,00400,53,1622,71.3406369803009,-0.04398313007416825,0
24,00400,54,7071,58.03527568339555,-0.008207506107112933,0
24,00400,56,3386,294.1187345471863,-0.08686318208717847,0
24,00400,61,9925,430.3966176575691,-0.043364898504540964,0
24,00400,62,12079,750.0828326563068,-0.06209809029359275,0
24,00400,71,1968,590.8770831437806,-0.3002424202966365,0
24,00400,72,3422,655.9886870722121,-0.19169745384927298,0
24,00400,81,4574,329.07128900338125,-0.07194387603921759,0
24,00400,92,8228,228.27258769830667,-0.027743386934650786,0
24,00400,55,64,9.821625545511736,-0.15346289914862088,0
24,00501,11,857,0,-0,0
24,00501,21,34,-4.34087855172129,0.12767289858003794,0
24,00501,22,439,-13.78660065947906,0.03140455731088624,0
24,00501,23,3954,0.103302773116976,-2.6126143934490642e-5,0
24,00501,31,212,11.339242006048867,-0.05348699059457013,0
24,00501,32,1029,0.40662649550880514,-3.951666623020458e-4,0
24,00501,33,3140,156.5321418595319,-0.04985100059220761,0
