state,industry,reference,percent_change_state_imputed
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10113300,54.5,0.0919160665306511
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10211000,156.6,0.16539140837043453
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212100,50.4,0.04641220749468189
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212200,40.8,0.16347569955817398
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10212300,97.4,0.1337015722481123
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10213000,314.5,-0.1188772416182966
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,10210000,659.7,0.015984415641241978
24,20000000,7639,-0.00398817660665074
24,30000000,12852,-0.02220114742116519
24,31327100,40.7,-0.02240050567787155
24,31327200,84.8,-0.05551209067624885
24,31331300,57.8,-0.048403266479711715
24,31331400,61.2,-0.07944901811369864
24,31331500,115.9,-0.12676696743895655
24,31332100,100.3,-0.0583844657536684
24,31332200,34.4,-0.0909988319573829
24,31332700,358,-0.05276640373859631
24,31332800,140.3,-0.06957256929763389
24,31332994,45.4,0.042197049612128446
24,31333110,75.9,0.010896065326100324
24,31333300,95.4,-0.03406130161650045
24,31333500,176.8,-0.04551225355024924
24,31333600,97.7,-0.05093042349518184
24,31335200,61.8,-0.023786811396419694
24,31336419,88.1,0.045347461017696156
24,31336900,60.8,-0.006218119363449515
24,31336600,142.9,-0.03116080103263308
24,31321100,92.9,-0.005404463635586554
24,31321200,84.2,-0.058844808910177515
24,31321990,69,0.037736829011954076
24,31339100,330.7,-6.083826810701076e-4
24,31339920,43.5,0.031204316956410905
24,31327300,201.9,-0.007494203995938364
24,31327900,98.1,-0.03316773662858863
24,31331100,83.5,-0.04586716221764764
24,31331200,54.8,-0.06804689035261846
24,31332300,404.6,-0.019890703343420246
24,31332400,95.3,-0.024846046384284448
24,31332600,67.7,-0.03966514366086271
24,31332900,283.4,-0.04396407132650526
24,31333120,69.2,-0.0272721206807387
24,31333130,69.6,-0.15049483013525977
24,31335100,47,-0.11677724037114956
24,31335300,145.7,-0.06427209280766288
24,31335900,149.5,-0.004566324552463197
24,31336100,243.1,-0.22095877731231195
24,31336200,168,-0.007392931393524815
24,31336300,587.7,-0.015748749473692203
24,31336411,245.1,-0.03287815608315592
24,31336412,91.2,-0.008959347433625142
24,31336413,115.7,-0.06329489459885884
24,31321900,233.6,-0.012482795764698573
24,31339900,292.2,-0.04355081061327459
24,31334100,169.3,0.0183615467518059
24,31334500,433.1,0.009152671547114744
24,31337000,386.4,-0.06767243925072053
24,31321000,410.6,-0.025269587896493806
24,31327000,425.6,-0.027449599542754943
24,31331000,372.7,-0.08000098740333739
24,31332000,1483.9,-0.0433993651218757
24,31333000,1109.9,-0.033795256910789995
24,31334000,1098.2,0.00879802644262373
24,31335000,404.5,-0.04572287853752244
24,31336000,1742.9,-0.048045620261831457
24,31339000,622.9,-0.02203682615801683
24,31334200,84.6,-0.011189978859841965
24,31334400,378,0.003934416051787015
24,31334600,33.2,0.06171155635904757
24,32311300,81.4,-0.011725761319730688
24,32311400,174,0.001344362095220486
24,32311500,155.7,0.01635776098344488
24,32311600,535.5,0.054259781136400065
24,32311811,86.1,-0.08393338230783931
24,32329100,287.4,-0.020125011812987648
24,32329900,37.9,0.005044692734928913
24,32322100,95.5,0.007627907504163756
24,32322210,150.1,0.032382085347207434
24,32324110,68.4,0.004226915363108152
24,32324190,45.6,-0.11200115481233042
24,32325200,94.2,0.0016992068363799184
24,32325300,37.3,0.05918627160644885
24,32325400,308.2,0.04764298558869995
24,32325500,65.1,0.001625826343850223
24,32325600,111.2,0.03950335841957198
24,32326100,608.3,0.013418812542777991
24,32326210,58.8,0.06549798713551491
24,32326290,78.9,0.006232836208223791
24,32311100,63.7,0.06730910342941998
24,32311200,60,0.043470798876829586
24,32311800,314.9,-0.015358988357212833
24,32311700,34.9,-0.054681063587353695
24,32311900,234.1,0.02113205475038782
24,32322220,55.7,0.046519877387702135
24,32322290,61.8,0.0456105910467518
24,32325100,153.4,0.03136645203854904
24,32325900,81.6,-0.034105401631210785
24,32313000,106.5,-0.0493852999001988
24,32314000,111.3,-0.020138118699788765
24,32315000,105,-0.1345496191490252
24,32323000,417.2,-0.07990915893809514
24,32311000,1655.4,0.01941437746810659
24,32322000,363.6,0.027298565669456654
24,32324000,114.3,-0.04641313620939258
24,32325000,851.1,0.029118574952725518
24,32326000,746.2,0.015967668441433158
24,41423100,363.2,-0.024588817452435907
24,41423200,115.2,-0.008680838989391315
24,41423300,247.3,0.05914613679350844
24,41423400,696.4,0.020700423375788368
24,41423500,136.6,-0.03733302704860719
24,41423600,358.5,0.02589610196830272
24,41423700,289.5,0.026912137406693848
24,41423800,720.5,-0.00238698441309404
24,41423930,102.4,-0.053494207044946895
24,41424100,126.2,0.03438526288894017
24,41424300,153.9,-0.09021300568853174
24,41424400,801.5,-0.016571194545762835
24,41424500,69.5,0.07492272198663807
24,41424700,101.1,0.02195856512221883
24,41424800,204.2,0.04192502611786808
24,41424910,120.3,0.038921597699035915
24,44221100,381.7,0.05347131057473842
24,44221200,110.9,0.04742744578022706
24,44221300,53.4,0.02814699269464549
24,41423900,295.2,-0.026296015141152873
24,41424200,240.1,0.03346217946688468
24,41424600,148,0.0091828814266538
24,41424900,334.1,0.021324415358070836
24,41425110,34,0.057730064855995744
24,41425120,499.1,-0.01006372867824834
24,41420000,5934.2,0.004201556271798079
24,41423000,3221,0.006649976147384606
24,41424000,2180.4,0.00283839715151446
24,44220000,546.1,0.048853576046667624
24,42443141,48.2,0.05613971807407914
24,42443142,427.8,-0.03429304707192504
24,42444130,158.3,0.07446047357333574
24,42444200,156.4,0.09047582530440434
24,42445110,2538.5,0.0986664068904527
24,42445120,163.1,0.01384456998444572
24,42445200,226.3,-0.008918656748595821
24,42445300,161.8,0.05728747434290837
24,42446110,698.6,0.06438609145886043
24,42448100,969.1,-0.2015170945257314
24,42448200,195,-0.16073815345167108
24,42448300,125.7,-0.11412166731251205
24,42451130,36.5,0.17989087254139946
24,42451140,33,-0.15871435784465293
24,42451200,79.3,-0.3457944908264252
24,42453100,56.9,-0.09171936000136582
24,42453210,92.6,-0.08230000810136318
24,42453300,180.4,-0.08191689019203763
24,42453220,135.2,-0.16006177532566568
24,42453900,354.5,0.03893819129120446
24,42454100,373.9,0.10302205974589607
24,42454200,41.6,-0.07836192301378886
24,42454310,70.7,0.05582165331087663
24,42454390,65.7,-0.002540151558455661
24,42444100,1150.7,0.14128271767304368
24,42451110,276.3,-0.017856265520762582
24,42451120,125.5,-0.15947495183233862
24,42441100,1309.4,-0.006499710837148176
24,42441200,165.6,0.005437017199220517
24,42441300,588.7,0.04017375392117151
24,42442000,470.7,-0.05569764810037947
24,42447000,947.2,0.03826859198052357
24,42452200,1078.5,0.049226364991712734
24,42452300,1968.3,0.17190488066117948
24,42446000,1058.3,-0.0022101482255948435
24,42000000,15672,0.03500419507021357
24,42441000,2063.7,0.0077724173142526
24,42443000,475.3,-0.02338332611814531
24,42444000,1309.3,0.13463888816984293
24,42445000,3090.2,0.08180951095148148
24,42448000,1289.1,-0.18621281376924514
24,42451000,549.8,-0.08586803356144246
24,42452000,3046.8,0.12847939190263935
24,42453000,820.4,-0.04534179459754639
24,42454000,551.2,0.07235469527358418
24,43485300,70.5,-0.26926961736390653
24,43485400,212.2,-0.215183748953936
24,43485500,108.9,-0.11962227351927068
24,43485900,117.7,-0.11311712003025987
24,43481000,511.2,-0.12475014820540387
24,43482000,159.9,-0.00318906395967522
24,43483000,64.9,-0.0512275625975952
24,43484000,1527.3,0.0366343672287186
24,43486000,50.5,0.06456367754336811
24,43487000,36.7,-0.32435368830765843
24,43488000,763.8,-0.020242878524650232
24,43492000,847.8,0.18910734210090674
24,43493000,1207.8,0.12245143353208177
24,50511110,121.4,-0.10385771562420631
24,50511200,486.3,-0.012195088809279664
24,50519130,287.6,0.025011873117949945
24,50517311,510.1,-0.027542638034431466
24,50511100,283.7,-0.09358832299596298
24,50512000,456.3,-0.4160764273676931
24,50515000,263.3,-0.0594859618929483
24,50518000,349.6,-0.029339523578333915
24,50519000,354.4,0.01288222226728919
24,50517000,700.5,-0.0262784949243976
24,55524100,1613.3,0.01817377748586002
24,55524200,1204.3,0.012457160025519776
24,55522120,94.5,-0.0010321208993685493
24,55522190,298.4,-0.003079016511947641
24,55523000,968.8,0.01877158525415601
24,55521000,19.3,0.04905422752727395
24,55522110,1393.8,-0.0022101802831847595
24,55522200,587.2,0.01193329883785843
24,55522300,305.2,0.041946003242171126
24,55531300,757.6,-0.0020347641547776574
24,55532100,228.7,-0.17176794764856562
24,55531100,622,-0.01493707539657374
24,55531200,371.4,-0.005421589540501093
24,55532200,135.8,-0.12803095177060275
24,55532300,36.2,-0.08444638232740143
24,55532400,180.1,-0.104501232149937
24,55533000,23.7,-0.0035237442339973724
24,60541940,408.4,0.0568329411052485
24,60541100,1162.7,-0.008138035277691413
24,60541200,1038,0.011055878032517952
24,60541300,1539.8,0.008849300645018432
24,60541400,145.1,-0.03818662165874542
24,60541500,2252.7,0.0015941428405031877
24,60541600,1561.1,-0.005602377243978496
24,60541700,749.5,0.03831335604290642
