state,puma,led_code,total_employed_pre,total_unemployed_post,percent_change_imputed,state_imputation
24,00504,81,3334,213.7992770261625,-0.0641269577163055,0
24,00504,92,3923,157.50728704107303,-0.04014970355367653,0
24,00504,55,157,22.534337917372252,-0.1435308147603328,0
24,00505,11,87,0,-0,0
24,00505,22,646,-25.85666222834606,0.040025792923136315,0
24,00505,23,2544,10.145921287319482,-0.00398817660665074,0
24,00505,31,568,33.633186095109046,-0.05921335580124832,0
24,00505,32,872,11.760086547905527,-0.01348633778429533,0
24,00505,33,2637,165.7525969701239,-0.06285650245359269,0
24,00505,42,1766,15.54278615782911,-0.008801124664682395,0
24,00505,44,3651,-131.334154704227,0.035972104821754856,0
24,00505,45,1571,-93.15253084917182,0.05929505464619467,0
24,00505,48,1436,80.14310595654558,-0.05580996236528244,0
24,00505,49,594,-2.9631780048544343,0.0049885151596876,0
24,00505,51,1225,77.2417147695953,-0.06305446103640433,0
24,00505,52,3516,-31.593552285859662,0.008985651958435627,0
24,00505,53,1301,90.15021908214051,-0.06929302004776365,0
24,00505,54,5437,-7.304348051610132,0.001343451913115713,0
24,00505,56,1652,58.8388572119254,-0.03561674165370787,0
24,00505,61,5132,391.23215152250924,-0.07623385649308442,0
24,00505,62,12158,713.3274188675637,-0.058671444223356115,0
24,00505,71,1295,380.48211860735603,-0.2938085857971861,0
24,00505,72,2422,452.60432404090244,-0.18687214039673924,0
24,00505,81,2896,260.3575331801207,-0.08990246311468256,0
24,00505,92,5045,204.38143378537677,-0.040511681622473095,0
24,00505,55,216,31.002655988231886,-0.1435308147603328,0
24,00506,11,63,0,-0,0
24,00506,21,84,-3.8986254295532787,0.04641220749468189,0
24,00506,22,660,381.60278466901906,-0.5781860373773016,0
24,00506,23,4342,17.31666282607751,-0.00398817660665074,0
24,00506,31,900,20.18110014335914,-0.022423444603732377,0
24,00506,32,1234,10.409097726711666,-0.00843524937334819,0
24,00506,33,1218,65.39974333209865,-0.053694370551805135,0
24,00506,42,1007,3.638059661605348,-0.0036127702697173266,0
24,00506,44,4553,-105.30646047702326,0.02312902711992604,0
24,00506,45,3349,-260.20814284308585,0.0776972657041164,0
24,00506,48,2756,191.78602140767563,-0.06958854187506373,0
24,00506,49,1053,-138.87606875366254,0.1318861051791667,0
24,00506,51,274,42.29457560510845,-0.15435976498214762,0
24,00506,52,2635,-4.519371586145928,0.001715131531744185,0
24,00506,53,644,38.07724072747213,-0.05912615019793809,0
24,00506,54,1895,-19.03554644771361,0.010045143244176047,0
24,00506,56,3232,152.0437702908211,-0.04704324575829861,0
24,00506,61,2821,243.13411604139526,-0.08618720880588276,0
24,00506,62,6712,385.462522806203,-0.057428862158254324,0
24,00506,71,647,171.6469515746764,-0.26529667940444573,0
24,00506,72,3897,771.8574507438105,-0.19806452418368245,0
24,00506,81,3699,247.90786715363419,-0.06702023983607304,0
24,00506,92,3626,145.34964080580738,-0.040085394596196186,0
24,00506,55,196,28.132039693025227,-0.1435308147603328,0
24,00507,11,0,0,0,0
